,Unnamed: 0,img_name,category,beauty_scores,score
5407,5407,4101170188.jpg,urban,"[3, 3, 4, 3, 3, 3, 3, 4, 3, 3]",2
134,134,8026712898.jpg,nature,"[4, 3, 4, 3, 3]",2
13095,13095,3951044764.jpg,animals,"[4, 3, 3, 4, 4]",3
12716,12716,7362400964.jpg,nature,"[3, 3, 3, 3, 3]",2
9354,9354,7477049428.jpg,people,"[4, 4, 3, 5, 4]",3
3316,3316,7095347021.jpg,people,"[3, 3, 3, 3, 3]",2
799,799,1008409488.jpg,urban,"[5, 4, 5, 5, 5, 5]",4
10387,10387,7662455406.jpg,nature,"[2, 3, 2, 2, 2]",1
427,427,2267704242.jpg,urban,"[3, 3, 3, 3, 3]",2
8536,8536,2671318917.jpg,urban,"[4, 5, 4, 4, 4]",3
5651,5651,8284416122.jpg,urban,"[3, 3, 3, 3, 3]",2
2796,2796,3036463026.jpg,people,"[3, 3, 3, 3, 3]",2
7220,7220,8348133475.jpg,urban,"[4, 3, 5, 4, 3]",3
12694,12694,213974617.jpg,animals,"[3, 3, 3, 2, 2]",2
12132,12132,3906878311.jpg,people,"[4, 3, 4, 4, 4]",3
3355,3355,5850722298.jpg,animals,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
1255,1255,6686304721.jpg,nature,"[3, 2, 3, 2, 3]",2
8388,8388,4586392107.jpg,nature,"[2, 2, 5, 3, 2]",2
9544,9544,9700584.jpg,nature,"[3, 3, 5, 4, 4, 4, 4, 3, 4, 5]",3
5924,5924,6041342678.jpg,people,"[3, 3, 3, 4, 3]",2
8887,8887,3681760420.jpg,urban,"[5, 5, 5, 3, 4, 3, 4, 4, 4, 4, 5]",3
2318,2318,5145648361.jpg,urban,"[3, 2, 4, 4, 3]",2
6886,6886,3520603128.jpg,animals,"[4, 3, 3, 3, 3]",2
5186,5186,8474040787.jpg,people,"[3, 3, 3, 3, 3]",2
8373,8373,266196780.jpg,animals,"[3, 3, 3, 3, 4]",2
6921,6921,7325331744.jpg,people,"[3, 3, 3, 3, 3]",2
7942,7942,8125489118.jpg,urban,"[3, 3, 3, 4, 4, 3, 4, 4, 3, 3]",2
8272,8272,6106139704.jpg,animals,"[4, 4, 4, 3, 4]",3
4484,4484,3192001471.jpg,animals,"[3, 4, 4, 3, 3]",2
10341,10341,2269475170.jpg,urban,"[4, 5, 4, 4, 5, 4]",3
12516,12516,7809221822.jpg,nature,"[4, 4, 3, 4, 3, 4, 3, 4, 4, 3]",3
5914,5914,3913032594.jpg,nature,"[3, 3, 3, 3, 3]",2
10419,10419,6827512928.jpg,urban,"[5, 5, 4, 4, 3]",3
12317,12317,8509066856.jpg,nature,"[3, 3, 4, 3, 4]",2
2816,2816,7656984172.jpg,people,"[3, 3, 3, 2, 2]",2
7405,7405,6108345980.jpg,people,"[3, 3, 4, 3, 3]",2
9391,9391,3984422691.jpg,nature,"[3, 3, 3, 2, 3]",2
10625,10625,5151881389.jpg,urban,"[3, 3, 2, 4, 3, 3]",2
5504,5504,565728196.jpg,animals,"[4, 4, 3, 4, 4, 4, 4, 3, 4, 4]",3
0,0,5194879628.jpg,urban,"[3, 3, 3, 3, 4]",2
10218,10218,4391117498.jpg,urban,"[3, 3, 3, 4, 3]",2
8855,8855,7279946668.jpg,people,"[4, 3, 4, 4, 4]",3
7169,7169,6309240670.jpg,urban,"[5, 5, 5, 3, 4, 5, 5, 4, 5, 4]",3
4894,4894,3356838591.jpg,people,"[3, 4, 4, 4, 4]",3
12511,12511,326907953.jpg,animals,"[3, 4, 3, 4, 4]",3
10601,10601,8003119580.jpg,nature,"[3, 3, 3, 3, 3]",2
13068,13068,5511549536.jpg,urban,"[5, 4, 4, 4, 5, 3]",3
6522,6522,7071009353.jpg,animals,"[4, 4, 4, 4, 4, 4]",3
2788,2788,7276278492.jpg,people,"[3, 3, 3, 3, 3]",2
6223,6223,2052730079.jpg,nature,"[4, 3, 3, 3, 3]",2
7391,7391,5094822693.jpg,animals,"[3, 4, 4, 3, 4, 3, 5, 3, 3, 4]",3
10590,10590,5749178300.jpg,nature,"[4, 4, 4, 5, 4]",3
8410,8410,5343656762.jpg,animals,"[2, 3, 3, 2, 5]",2
4128,4128,274134737.jpg,nature,"[3, 3, 3, 3, 3, 3, 4, 3, 3, 3]",2
2018,2018,440727677.jpg,nature,"[3, 3, 2, 3, 3]",2
13537,13537,3224622579.jpg,nature,"[3, 2, 3, 3, 3]",2
10297,10297,2439452924.jpg,nature,"[3, 3, 3, 3, 3]",2
8116,8116,8045696915.jpg,nature,"[3, 3, 3, 3, 3]",2
3393,3393,476901520.jpg,animals,"[4, 4, 4, 3, 3]",3
3386,3386,8477455875.jpg,urban,"[3, 3, 3, 3, 3, 3, 4, 3, 3, 3]",2
4504,4504,3706105271.jpg,urban,"[5, 4, 4, 4, 4]",3
3016,3016,3100356200.jpg,people,"[2, 2, 3, 2, 3, 3, 3, 3, 2, 3]",2
3931,3931,5015455883.jpg,nature,"[3, 2, 3, 3, 3]",2
13195,13195,6980867091.jpg,nature,"[3, 4, 2, 4, 3]",2
8943,8943,5003015240.jpg,nature,"[3, 4, 3, 3, 3]",2
5118,5118,2181337664.jpg,urban,"[3, 3, 3, 4, 4, 3, 3, 3]",2
3069,3069,2131263601.jpg,nature,"[3, 3, 3, 3, 3]",2
4336,4336,6096091433.jpg,people,"[4, 4, 3, 1, 4, 2, 2, 4, 2, 5]",2
9174,9174,140335568.jpg,animals,"[4, 4, 3, 4, 3]",3
6586,6586,392314288.jpg,nature,"[3, 3, 3, 3, 3]",2
5337,5337,2654449983.jpg,people,"[4, 4, 4, 3, 5]",3
216,216,6685235701.jpg,urban,"[3, 4, 3, 2, 3]",2
9364,9364,4552213405.jpg,nature,"[3, 4, 4, 4, 3]",3
12611,12611,5680073404.jpg,urban,"[3, 2, 3, 3, 3, 3]",2
10986,10986,2964902415.jpg,people,"[4, 2, 1, 2, 2]",1
3576,3576,4357807228.jpg,animals,"[4, 4, 3, 3, 5]",3
866,866,6476528333.jpg,people,"[4, 3, 4, 3, 4, 4, 5, 3, 3, 3]",3
6784,6784,4032737428.jpg,nature,"[3, 3, 3, 3, 3]",2
43,43,5231114725.jpg,urban,"[3, 2, 2, 3, 3, 4]",2
17,17,7589377862.jpg,animals,"[4, 4, 4, 4, 5]",3
3585,3585,4839348092.jpg,people,"[3, 2, 2, 3, 3]",2
9620,9620,7792251898.jpg,people,"[4, 3, 3, 3, 3]",2
1883,1883,284668831.jpg,animals,"[3, 3, 3, 3, 3]",2
3154,3154,2798047469.jpg,nature,"[5, 4, 4, 4, 4, 4, 4, 4, 5, 4]",3
9048,9048,3932839.jpg,urban,"[3, 3, 3, 3, 3]",2
7796,7796,44026450.jpg,urban,"[5, 4, 3, 4, 3]",3
11343,11343,3835525420.jpg,animals,"[4, 5, 5, 4, 4]",3
11489,11489,5304775512.jpg,nature,"[4, 4, 3, 4, 4]",3
7313,7313,7374208000.jpg,urban,"[4, 4, 3, 4, 5, 3, 4, 4, 4, 5, 4, 4, 4, 4, 4]",3
4643,4643,5372461529.jpg,nature,"[3, 2, 3, 4, 4]",2
12439,12439,6899923710.jpg,nature,"[5, 3, 3, 4, 3]",3
7636,7636,3336949073.jpg,nature,"[2, 2, 3, 2, 1]",1
10855,10855,7558914486.jpg,people,"[3, 3, 3, 3, 3]",2
9294,9294,2578518564.jpg,animals,"[4, 4, 5, 4, 5]",3
12637,12637,1519121063.jpg,animals,"[3, 3, 4, 4, 3, 3, 2, 3, 3, 3]",2
11052,11052,2246761212.jpg,urban,"[3, 4, 3, 3, 3, 3, 3, 3, 3, 3]",2
259,259,6834104888.jpg,nature,"[3, 3, 3, 2, 3, 3]",2
443,443,8373252391.jpg,urban,"[3, 4, 4, 2, 3]",2
8343,8343,4717401684.jpg,urban,"[3, 4, 2, 3, 3]",2
5677,5677,6850710544.jpg,urban,"[3, 3, 3, 3, 3]",2
2864,2864,3563045265.jpg,nature,"[3, 3, 3, 3, 3]",2
532,532,5512058612.jpg,urban,"[2, 2, 3, 3, 2]",1
9421,9421,4317491119.jpg,nature,"[4, 5, 4, 4, 4]",3
4660,4660,2826156946.jpg,animals,"[3, 4, 4, 4, 4]",3
7945,7945,6151906282.jpg,people,"[3, 4, 4, 4, 5]",3
10463,10463,5880069900.jpg,urban,"[3, 3, 4, 3, 3]",2
13144,13144,3828032099.jpg,nature,"[4, 4, 5, 4, 4]",3
13273,13273,6891075499.jpg,people,"[3, 4, 4, 4, 5]",3
12465,12465,4831218040.jpg,people,"[3, 3, 3, 4, 4]",2
430,430,2667154926.jpg,nature,"[3, 4, 4, 4, 4]",3
13495,13495,5632371661.jpg,nature,"[3, 4, 4, 3, 4]",3
2328,2328,8500404403.jpg,urban,"[3, 3, 3, 2, 3, 4]",2
12286,12286,7216539938.jpg,people,"[4, 4, 4, 5, 4]",3
3616,3616,3633300296.jpg,animals,"[3, 3, 4, 3, 3]",2
577,577,6873008373.jpg,urban,"[3, 3, 3, 3, 3]",2
12623,12623,2294454117.jpg,nature,"[3, 3, 4, 3, 4, 4, 3, 3, 3, 3]",2
4993,4993,8371807257.jpg,people,"[4, 4, 4, 5, 4]",3
12799,12799,4522566367.jpg,nature,"[2, 4, 4, 4, 3, 3, 3, 4, 4, 4]",3
7740,7740,5267724283.jpg,nature,"[3, 3, 3, 3, 3]",2
3207,3207,2426342945.jpg,nature,"[4, 3, 3, 3, 3]",2
1698,1698,8201688309.jpg,nature,"[4, 4, 4, 4, 5, 4, 4, 5, 4, 5]",3
761,761,3506397760.jpg,nature,"[3, 3, 3, 3, 3]",2
11430,11430,7518264638.jpg,urban,"[4, 3, 3, 3, 3]",2
796,796,6621795613.jpg,animals,"[5, 4, 4, 4, 4, 4]",3
9609,9609,2626578572.jpg,urban,"[3, 2, 3, 3, 2]",2
2802,2802,490785635.jpg,animals,"[5, 4, 5, 4, 4]",3
11149,11149,871979719.jpg,animals,"[2, 2, 2, 3, 2, 2]",1
10108,10108,5701796608.jpg,animals,"[4, 4, 4, 5, 4]",3
5848,5848,8535843751.jpg,urban,"[4, 2, 4, 4, 4]",3
11336,11336,6197223257.jpg,nature,"[3, 3, 3, 2, 2]",2
12594,12594,5562570760.jpg,urban,"[4, 2, 3, 3, 2]",2
2546,2546,4585773433.jpg,urban,"[2, 4, 3, 3, 4]",2
1941,1941,4115486923.jpg,animals,"[4, 4, 3, 4, 4]",3
3944,3944,4748056655.jpg,people,"[3, 3, 3, 2, 3]",2
4004,4004,7393510400.jpg,people,"[4, 4, 4, 4, 3]",3
6096,6096,7395131224.jpg,animals,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
9574,9574,4411876706.jpg,urban,"[4, 3, 4, 4, 3, 3, 3, 3, 4, 4, 3, 3, 3, 3, 4, 4]",2
9920,9920,2571204698.jpg,animals,"[4, 4, 3, 5, 3]",3
5431,5431,3916881221.jpg,animals,"[3, 3, 3, 4, 4]",2
9140,9140,6836252606.jpg,animals,"[3, 3, 3, 3, 3, 3, 3]",2
7792,7792,5687172374.jpg,animals,"[4, 4, 4, 4, 4]",3
6887,6887,7925142852.jpg,people,"[3, 3, 3, 3, 3]",2
10290,10290,5924341637.jpg,urban,"[3, 5, 4, 3, 4]",3
591,591,8097001481.jpg,animals,"[5, 5, 5, 5, 5, 5, 2]",4
8507,8507,5182114024.jpg,nature,"[3, 3, 3, 3, 3]",2
9276,9276,2463936076.jpg,urban,"[3, 3, 3, 3, 4]",2
7063,7063,1159385597.jpg,urban,"[3, 3, 2, 3, 3]",2
1041,1041,8458575744.jpg,urban,"[4, 4, 3, 4, 3]",3
4189,4189,3697610267.jpg,animals,"[3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4]",3
6066,6066,2336271291.jpg,urban,"[5, 5, 5, 5, 5, 5]",4
2517,2517,2539179098.jpg,nature,"[3, 2, 2, 3, 2]",1
2221,2221,8432804797.jpg,nature,"[4, 3, 2, 5, 3]",2
7859,7859,6936415418.jpg,people,"[3, 3, 4, 4, 2]",2
8917,8917,129764193.jpg,urban,"[3, 5, 3, 4, 4]",3
10497,10497,7918882376.jpg,people,"[3, 4, 3, 3, 4, 4, 3, 3, 3, 3]",2
4914,4914,228161549.jpg,people,"[3, 3, 3, 3, 3]",2
6227,6227,1015947469.jpg,nature,"[3, 3, 3, 3, 3]",2
8695,8695,2969725697.jpg,nature,"[3, 3, 3, 3, 3]",2
8672,8672,4826604449.jpg,animals,"[4, 4, 3, 4, 3, 3, 4, 4, 4, 4]",3
9150,9150,68175114.jpg,animals,"[2, 3, 2, 3, 3]",2
960,960,4557089275.jpg,nature,"[2, 4, 3, 2, 4, 4, 3, 3, 4, 3, 4]",2
4960,4960,3677407412.jpg,animals,"[3, 3, 3, 3, 3]",2
9935,9935,7261144.jpg,animals,"[3, 3, 3, 3, 3, 3, 3]",2
10211,10211,7660673756.jpg,people,"[5, 5, 5, 4, 4, 4, 4, 4, 5, 5]",3
3210,3210,5022817288.jpg,animals,"[4, 5, 4, 4, 4, 4, 5, 4, 5, 5]",3
883,883,2144933705.jpg,people,"[2, 3, 4, 2, 4]",2
12724,12724,2414071202.jpg,animals,"[4, 4, 3, 3, 3]",2
10323,10323,6022552003.jpg,people,"[3, 4, 4, 3, 4]",3
10430,10430,6078578332.jpg,urban,"[2, 2, 3, 2, 4]",2
4238,4238,8400794919.jpg,nature,"[4, 4, 4, 4, 5, 2, 3, 5, 4, 5, 3, 2, 3, 2, 3]",3
10844,10844,3627147728.jpg,animals,"[3, 4, 4, 4, 5, 5]",3
8827,8827,8200412018.jpg,animals,"[3, 3, 3, 4, 2]",2
11389,11389,6430957147.jpg,people,"[3, 3, 3, 2, 3]",2
4401,4401,1483002937.jpg,animals,"[3, 3, 4, 3, 3]",2
4520,4520,1429557002.jpg,nature,"[3, 3, 3, 3, 3]",2
10401,10401,5266031455.jpg,people,"[3, 3, 3, 3, 3]",2
7514,7514,6990792534.jpg,nature,"[4, 4, 4, 2, 5]",3
9141,9141,7682721458.jpg,nature,"[4, 4, 4, 3, 3]",3
12138,12138,2356846923.jpg,people,"[3, 2, 2, 2, 3]",1
4244,4244,274859184.jpg,nature,"[3, 3, 3, 3, 3]",2
2450,2450,8516764398.jpg,nature,"[4, 3, 3, 3, 3, 3, 4, 4, 4, 3]",2
10020,10020,3373689166.jpg,urban,"[3, 3, 3, 2, 3]",2
12025,12025,6854352302.jpg,nature,"[4, 4, 3, 4, 4]",3
9947,9947,3136385209.jpg,urban,"[4, 5, 3, 4, 4, 5, 4, 4]",3
2820,2820,325724470.jpg,people,"[3, 3, 3, 3, 3]",2
11760,11760,7011378909.jpg,people,"[3, 3, 3, 3, 4]",2
13108,13108,249097801.jpg,animals,"[3, 3, 3, 3, 3]",2
1160,1160,6901692482.jpg,people,"[3, 3, 3, 3, 4]",2
11009,11009,6602761771.jpg,animals,"[3, 3, 3, 3, 3, 3]",2
12238,12238,5816252302.jpg,nature,"[4, 3, 4, 3, 3]",2
10892,10892,8190410435.jpg,animals,"[3, 3, 4, 4, 4]",3
9803,9803,4032124020.jpg,nature,"[4, 3, 4, 3, 3]",2
2154,2154,7528993120.jpg,urban,"[2, 4, 3, 3, 4]",2
7893,7893,5611653930.jpg,nature,"[3, 3, 3, 2, 3]",2
11736,11736,24934535.jpg,urban,"[3, 3, 3, 3, 3]",2
5221,5221,2693566766.jpg,animals,"[3, 3, 3, 4, 4]",2
10732,10732,81774018.jpg,animals,"[4, 4, 3, 4, 3]",3
2742,2742,4538392419.jpg,urban,"[4, 5, 5, 5, 4]",4
11275,11275,3849197565.jpg,nature,"[3, 3, 3, 4, 3]",2
4691,4691,6716844969.jpg,animals,"[4, 3, 3, 4, 4]",3
12084,12084,8093555348.jpg,nature,"[3, 4, 4, 4, 3]",3
4410,4410,6905776530.jpg,animals,"[4, 4, 4, 4, 4]",3
9744,9744,8100850642.jpg,people,"[3, 4, 3, 1, 4]",2
7150,7150,7983218811.jpg,urban,"[3, 3, 3, 3, 3]",2
3881,3881,5103056033.jpg,nature,"[3, 3, 4, 4, 4, 3, 3]",2
4640,4640,8271763099.jpg,urban,"[4, 5, 4, 4, 5, 5, 5, 5, 5, 4]",4
1147,1147,2726768247.jpg,animals,"[2, 2, 3, 2, 2, 3]",1
7007,7007,2399784047.jpg,people,"[3, 3, 3, 4, 3]",2
7666,7666,4370636250.jpg,urban,"[3, 3, 3, 1, 2]",1
13093,13093,3715864425.jpg,urban,"[2, 3, 3, 3, 2]",2
6499,6499,7329075646.jpg,nature,"[3, 4, 3, 3, 3]",2
11628,11628,5890431924.jpg,urban,"[5, 5, 5, 4, 5, 5, 5, 5, 5, 5]",4
10880,10880,2545785034.jpg,urban,"[4, 4, 4, 4, 4]",3
1886,1886,1303199578.jpg,people,"[3, 4, 4, 4, 4]",3
4074,4074,37272240.jpg,animals,"[4, 3, 2, 4, 2]",2
1339,1339,4013954249.jpg,nature,"[4, 4, 4, 4, 4]",3
13426,13426,6565518529.jpg,animals,"[3, 3, 3, 3, 3, 3, 4]",2
3528,3528,6359005153.jpg,animals,"[3, 3, 4, 3, 3]",2
5860,5860,7216992996.jpg,nature,"[3, 3, 3, 3, 3]",2
3780,3780,7035178233.jpg,animals,"[3, 2, 3, 3, 4, 3, 3, 3, 3, 2]",2
8805,8805,4942854359.jpg,animals,"[3, 3, 3, 3, 3]",2
7034,7034,6814042806.jpg,animals,"[2, 3, 2, 3, 2, 2, 2, 2, 2, 2]",1
1501,1501,5782713903.jpg,nature,"[3, 3, 3, 3, 3]",2
11532,11532,1346881272.jpg,urban,"[3, 2, 2, 2, 4, 4, 2, 4, 2, 4]",2
8421,8421,8128025322.jpg,nature,"[3, 5, 3, 3, 3]",2
4602,4602,4622570866.jpg,nature,"[4, 3, 3, 4, 3]",2
12714,12714,6157179812.jpg,nature,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
3478,3478,5256626937.jpg,animals,"[3, 3, 3, 3, 3]",2
10036,10036,2541127345.jpg,animals,"[4, 3, 2, 4, 3]",2
10528,10528,6970140088.jpg,people,"[4, 4, 3, 4, 4]",3
6350,6350,6795822081.jpg,nature,"[4, 5, 3, 3, 4]",3
11623,11623,469765151.jpg,nature,"[3, 5, 4, 4, 4]",3
11005,11005,6913908875.jpg,animals,"[4, 4, 4, 4, 4]",3
5225,5225,4473109460.jpg,people,"[4, 4, 4, 5, 4]",3
11165,11165,5994116780.jpg,people,"[4, 4, 4, 4, 4, 3, 4, 5, 3, 4]",3
6660,6660,2870444368.jpg,urban,"[4, 2, 3, 3, 2]",2
4501,4501,7798024102.jpg,people,"[3, 3, 4, 3, 4]",2
11876,11876,8524199493.jpg,animals,"[4, 3, 3, 4, 3]",2
4755,4755,3234741323.jpg,animals,"[3, 4, 4, 3, 4]",3
10237,10237,6816417055.jpg,animals,"[4, 4, 4, 4, 4, 5]",3
13056,13056,4314013100.jpg,urban,"[2, 2, 2, 2, 3]",1
3508,3508,8454542185.jpg,nature,"[4, 4, 3, 4, 4, 3, 4, 4, 4, 4]",3
11822,11822,7488624064.jpg,people,"[5, 4, 3, 4, 4]",3
6654,6654,4966081169.jpg,animals,"[4, 4, 4, 4, 4, 3]",3
5572,5572,7044682005.jpg,nature,"[3, 4, 2, 3, 3]",2
9222,9222,8505455379.jpg,animals,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
8302,8302,7995872392.jpg,nature,"[3, 3, 4, 4, 3, 3, 3, 3, 3, 3]",2
4475,4475,5700399969.jpg,urban,"[5, 3, 4, 4, 3]",3
6213,6213,2849376294.jpg,people,"[4, 4, 4, 3, 5]",3
5020,5020,2711017770.jpg,people,"[4, 3, 3, 4, 3]",2
1472,1472,8981854.jpg,nature,"[3, 3, 3, 3, 3]",2
4816,4816,7600073818.jpg,nature,"[3, 4, 3, 5, 3]",3
7316,7316,4850208676.jpg,urban,"[3, 2, 3, 2, 3, 3]",2
5312,5312,3620032404.jpg,animals,"[4, 4, 4, 3, 4]",3
3562,3562,5479434966.jpg,people,"[3, 3, 3, 3, 3]",2
8060,8060,4096417726.jpg,urban,"[4, 4, 3, 3, 4]",3
3592,3592,3374065140.jpg,urban,"[3, 3, 3, 3, 3]",2
10546,10546,4187568114.jpg,urban,"[4, 3, 4, 3, 3, 3, 3, 3, 4, 3]",2
3307,3307,5992038556.jpg,animals,"[3, 3, 3, 3, 3]",2
4901,4901,6056862926.jpg,nature,"[3, 3, 3, 3, 3]",2
2210,2210,3826594797.jpg,people,"[5, 4, 3, 4, 3]",3
6442,6442,65183944.jpg,urban,"[4, 4, 4, 4, 4]",3
578,578,111023917.jpg,nature,"[3, 3, 3, 3, 3]",2
1511,1511,6125640072.jpg,people,"[3, 3, 3, 3, 3]",2
6179,6179,2637714687.jpg,nature,"[2, 5, 4, 3, 3]",2
12174,12174,8481792045.jpg,animals,"[4, 4, 4, 4, 4]",3
12776,12776,4106280792.jpg,urban,"[3, 2, 2, 2, 3]",1
7093,7093,7906863688.jpg,people,"[3, 4, 4, 3, 4]",3
414,414,4163135046.jpg,urban,"[3, 2, 3, 2, 3]",2
6775,6775,7173025592.jpg,animals,"[3, 2, 2, 2, 2]",1
8094,8094,8168759097.jpg,nature,"[4, 3, 3, 4, 4]",3
5749,5749,2340505105.jpg,people,"[4, 4, 3, 5, 3, 3, 3, 3, 5, 4]",3
4664,4664,6946719120.jpg,people,"[4, 3, 3, 3, 4]",2
426,426,6951616814.jpg,nature,"[4, 3, 3, 4, 3]",2
621,621,3658583981.jpg,animals,"[3, 3, 4, 3, 3]",2
2094,2094,7693288406.jpg,nature,"[3, 4, 4, 3, 4]",3
4750,4750,2382380591.jpg,urban,"[3, 3, 3, 4, 2, 3]",2
2380,2380,5681646327.jpg,animals,"[3, 3, 4, 3, 3]",2
3857,3857,4903236924.jpg,nature,"[3, 4, 4, 4, 4]",3
2340,2340,7156474191.jpg,animals,"[3, 5, 3, 4, 4]",3
265,265,7390248942.jpg,urban,"[3, 4, 3, 3, 3]",2
3184,3184,4059216296.jpg,nature,"[3, 3, 3, 3, 3]",2
10575,10575,2724279213.jpg,urban,"[4, 4, 4, 3, 5, 5, 5, 4, 4]",3
13283,13283,2810864305.jpg,nature,"[3, 3, 3, 3, 3]",2
8479,8479,4227216149.jpg,people,"[2, 4, 5, 2, 3]",2
4462,4462,6400201373.jpg,animals,"[4, 3, 4, 3, 3]",2
6014,6014,2456518228.jpg,people,"[2, 2, 2, 2, 1]",1
12458,12458,4748690252.jpg,animals,"[3, 3, 3, 4, 4]",2
8384,8384,4730538213.jpg,animals,"[4, 4, 3, 5, 5]",3
13369,13369,6272326781.jpg,urban,"[3, 4, 4, 4, 3, 5]",3
2088,2088,2594499045.jpg,animals,"[4, 4, 4, 4, 3]",3
13096,13096,6785205430.jpg,urban,"[4, 3, 4, 4, 3]",3
2142,2142,3557466757.jpg,people,"[3, 2, 3, 2, 2]",1
4301,4301,6228165446.jpg,people,"[3, 3, 3, 3, 3]",2
9869,9869,8426465029.jpg,people,"[4, 3, 4, 2, 2]",2
4714,4714,3500348752.jpg,nature,"[4, 3, 4, 5, 2, 4, 3, 4, 4, 4]",3
1082,1082,8435851654.jpg,nature,"[3, 3, 3, 3, 4]",2
1671,1671,37143960.jpg,urban,"[3, 3, 3, 3, 3]",2
6307,6307,8239749510.jpg,urban,"[3, 4, 3, 3, 4, 4]",3
4077,4077,6576492821.jpg,people,"[4, 4, 3, 4, 4]",3
3275,3275,3614353585.jpg,urban,"[3, 3, 3, 3, 3]",2
4269,4269,7841380964.jpg,animals,"[5, 4, 4, 5, 4, 4]",3
7886,7886,4251886367.jpg,people,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
10042,10042,2705108952.jpg,animals,"[3, 3, 3, 3, 5]",2
1971,1971,6526067013.jpg,urban,"[4, 4, 3, 3, 5, 4, 4]",3
2608,2608,3537787965.jpg,nature,"[3, 3, 3, 3, 3]",2
8878,8878,2045654244.jpg,nature,"[3, 4, 3, 3, 3, 3, 5, 5, 3, 4, 5, 3, 4, 4, 5]",3
7856,7856,2386104386.jpg,urban,"[2, 4, 3, 4, 4]",2
4192,4192,8508118476.jpg,people,"[4, 4, 3, 2, 4]",2
694,694,2363559406.jpg,urban,"[5, 5, 5, 4, 3]",3
5406,5406,5575350005.jpg,animals,"[4, 4, 3, 4, 4]",3
11544,11544,2580234914.jpg,animals,"[5, 4, 4, 4, 4, 4, 4]",3
6366,6366,7799284932.jpg,urban,"[4, 3, 3, 4, 3]",2
5612,5612,2181992045.jpg,people,"[4, 4, 4, 3, 4, 4, 3, 3, 2, 5]",3
10171,10171,4020661071.jpg,animals,"[2, 2, 2, 2, 2]",1
9877,9877,8482438166.jpg,urban,"[2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
8170,8170,6835932244.jpg,urban,"[3, 3, 3, 3, 3]",2
8466,8466,4090996400.jpg,animals,"[3, 3, 4, 4, 4]",3
8242,8242,8177287529.jpg,animals,"[5, 5, 5, 5, 5, 5, 4, 5, 5, 4]",4
5049,5049,8149448955.jpg,nature,"[2, 2, 3, 2, 2]",1
2882,2882,6873060780.jpg,animals,"[4, 4, 4, 4, 3]",3
7496,7496,8361202783.jpg,nature,"[3, 3, 3, 3, 3]",2
5168,5168,5892036003.jpg,animals,"[3, 2, 4, 4, 3]",2
4978,4978,60826177.jpg,urban,"[4, 3, 3, 4, 3, 4, 3, 3, 1, 3, 3]",2
5250,5250,6631250123.jpg,animals,"[3, 3, 4, 4, 4]",3
8483,8483,4375834714.jpg,urban,"[2, 3, 3, 3, 2, 4]",2
11673,11673,6325375928.jpg,people,"[4, 4, 3, 4, 3]",3
7055,7055,3876594517.jpg,nature,"[3, 3, 3, 3, 3, 3, 4, 4, 3, 4]",2
10659,10659,2345789957.jpg,nature,"[3, 3, 4, 4, 4]",3
11313,11313,285064349.jpg,people,"[4, 4, 4, 5, 4]",3
7481,7481,7118549345.jpg,animals,"[4, 4, 3, 4, 3, 4]",3
1463,1463,5572377905.jpg,animals,"[3, 4, 3, 2, 4]",2
8081,8081,7869511722.jpg,people,"[4, 2, 4, 4, 4]",3
376,376,5377352222.jpg,people,"[2, 3, 3, 2, 2]",1
13547,13547,8193035361.jpg,animals,"[5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5]",4
10328,10328,7132608531.jpg,animals,"[4, 3, 3, 3, 4]",2
2216,2216,6588370833.jpg,nature,"[2, 2, 2, 3, 3]",1
5290,5290,2146325429.jpg,people,"[3, 3, 3, 2, 3]",2
12774,12774,4848684156.jpg,people,"[4, 4, 4, 5, 5]",3
9652,9652,2964355903.jpg,animals,"[4, 4, 4, 5, 3, 4]",3
11132,11132,3315654039.jpg,animals,"[3, 4, 4, 3, 4]",3
12943,12943,6026528624.jpg,nature,"[3, 3, 3, 4, 4]",2
8881,8881,6440443709.jpg,urban,"[4, 3, 3, 3, 3]",2
12397,12397,5565179714.jpg,people,"[3, 3, 3, 3, 3]",2
8193,8193,3189787436.jpg,nature,"[3, 3, 3, 3, 3, 3, 3, 2, 4, 3]",2
8284,8284,3533478702.jpg,urban,"[2, 3, 2, 3, 3, 1]",1
5910,5910,8167993248.jpg,nature,"[3, 3, 3, 2, 3]",2
12668,12668,2144308913.jpg,urban,"[3, 4, 3, 4, 4]",3
2392,2392,6390858389.jpg,animals,"[4, 3, 3, 3, 4, 3, 4, 3, 4, 4, 3]",2
11076,11076,5225587906.jpg,animals,"[3, 4, 3, 3, 4]",2
2484,2484,210257729.jpg,people,"[3, 3, 3, 3, 2]",2
7834,7834,2213592610.jpg,urban,"[3, 4, 3, 4, 4, 4]",3
7637,7637,6726404319.jpg,urban,"[5, 3, 4, 3, 3]",3
