,img_name,category,beauty_scores,score
1530,2585790574.jpg,animals,"[3, 4, 4, 3, 3, 3, 3, 3, 3, 4]",2
1531,2841196780.jpg,people,"[3, 3, 4, 4, 4]",3
1532,2456394756.jpg,animals,"[3, 4, 3, 4, 4]",3
1533,3088798472.jpg,people,"[5, 4, 4, 2, 2]",2
1534,1393358133.jpg,nature,"[3, 3, 4, 3, 4]",2
1535,180478400.jpg,animals,"[3, 3, 3, 2, 4]",2
1536,21117631.jpg,urban,"[3, 3, 3, 3, 3]",2
1537,3842948863.jpg,animals,"[4, 5, 4, 5, 4, 5, 4]",3
1538,8542817995.jpg,animals,"[4, 4, 4, 4, 5]",3
1539,8478015541.jpg,urban,"[5, 4, 3, 3, 3]",3
1540,1034755395.jpg,nature,"[3, 3, 3, 3, 3]",2
1541,5451976293.jpg,urban,"[5, 5, 5, 5, 5]",4
1542,4051075940.jpg,people,"[3, 3, 3, 3, 3]",2
1543,4632191057.jpg,animals,"[4, 5, 4, 5, 4]",3
1544,5264238234.jpg,animals,"[4, 4, 3, 4, 4]",3
1545,560609265.jpg,people,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 3]",2
1546,4162959906.jpg,urban,"[3, 3, 3, 3, 3]",2
1547,7085888657.jpg,nature,"[3, 3, 4, 3, 3]",2
1548,1328436174.jpg,animals,"[4, 4, 5, 3, 4]",3
1549,7386972330.jpg,people,"[3, 4, 3, 3, 4]",2
1550,168750452.jpg,nature,"[3, 3, 3, 3, 3]",2
1551,3448634042.jpg,urban,"[4, 3, 3, 2, 3]",2
1552,8169431496.jpg,nature,"[3, 3, 3, 3, 3]",2
1553,7485559778.jpg,urban,"[3, 3, 3, 3, 3, 3]",2
1554,621370589.jpg,nature,"[3, 5, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 3, 4]",3
1555,8393813245.jpg,people,"[3, 3, 3, 5, 2]",2
1556,8238011366.jpg,urban,"[5, 4, 5, 4, 5]",4
1557,6006604796.jpg,nature,"[3, 4, 4, 3, 3]",2
1558,4224446594.jpg,people,"[3, 2, 2, 5, 3]",2
1559,2446426821.jpg,nature,"[4, 4, 3, 4, 5, 3, 4, 4, 4, 4]",3
1560,6254789800.jpg,nature,"[3, 3, 2, 2, 3]",2
1561,2381903969.jpg,animals,"[4, 4, 3, 4, 4]",3
1562,5568885502.jpg,people,"[4, 3, 4, 3, 4]",3
1563,7815990410.jpg,urban,"[4, 3, 3, 3, 3]",2
1564,8343734421.jpg,nature,"[3, 3, 3, 5, 5, 3, 4, 4, 3, 2, 3, 5, 3, 4, 3]",3
1565,422890144.jpg,people,"[4, 4, 3, 3, 4]",3
1566,5171102983.jpg,urban,"[4, 3, 3, 4, 3]",2
1567,132950127.jpg,nature,"[3, 3, 3, 3, 3]",2
1568,3816972393.jpg,animals,"[4, 4, 4, 4, 4]",3
1569,26254753.jpg,nature,"[2, 3, 2, 3, 2]",1
1570,1775108924.jpg,nature,"[5, 5, 2, 3, 3]",3
1571,2573306083.jpg,people,"[3, 3, 3, 3, 3, 3, 3, 2, 3, 2]",2
1572,4970049354.jpg,animals,"[3, 3, 3, 4, 3]",2
1573,3538603883.jpg,urban,"[3, 3, 4, 2, 3, 3]",2
1574,2173232493.jpg,animals,"[4, 3, 3, 3, 4, 4, 4, 4, 4, 4]",3
1575,467318931.jpg,animals,"[4, 4, 3, 4, 3]",3
1576,8298762701.jpg,people,"[4, 4, 3, 4, 3]",3
1577,6365239995.jpg,animals,"[4, 3, 4, 4, 4]",3
1578,6110275447.jpg,people,"[5, 4, 4, 5, 4]",3
1579,8205658036.jpg,urban,"[4, 3, 2, 3, 3]",2
1580,2220352822.jpg,nature,"[4, 3, 3, 3, 4]",2
1581,7504867896.jpg,people,"[3, 3, 3, 3, 3]",2
1582,8282852512.jpg,urban,"[3, 2, 2, 4, 3]",2
1583,247748420.jpg,nature,"[3, 3, 3, 3, 3]",2
1584,5895309029.jpg,nature,"[3, 3, 3, 3, 3]",2
1585,6084756816.jpg,animals,"[4, 4, 4, 3, 4, 4]",3
1586,4018998586.jpg,animals,"[4, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3]",3
1587,1054168802.jpg,animals,"[3, 4, 3, 4, 3, 3, 3, 3, 3, 3]",2
1588,6140371362.jpg,nature,"[3, 3, 3, 3, 3, 3, 3, 4, 3, 3]",2
1589,5751916484.jpg,nature,"[3, 3, 3, 5, 4]",3
1590,400966353.jpg,animals,"[4, 3, 3, 3, 4, 3]",2
1591,5061849745.jpg,people,"[3, 3, 2, 3, 3]",2
1592,8540409570.jpg,urban,"[3, 2, 4, 3, 2]",2
1593,510876919.jpg,nature,"[4, 4, 4, 4, 4, 5, 3, 4, 5, 5, 4, 5, 4, 4, 4]",3
1594,2309149765.jpg,animals,"[5, 4, 1, 5, 2]",2
1595,2925191831.jpg,people,"[4, 4, 4, 4, 4]",3
1596,4067336886.jpg,animals,"[5, 4, 3, 4, 3]",3
1597,4918450648.jpg,nature,"[3, 3, 3, 3, 3]",2
1598,6114044769.jpg,urban,"[3, 4, 4, 3, 3]",2
1599,5165714441.jpg,nature,"[3, 3, 4, 4, 3]",2
1600,4220126343.jpg,nature,"[3, 4, 3, 4, 3]",2
1601,6990419071.jpg,people,"[3, 3, 4, 3, 3]",2
1602,2638000494.jpg,nature,"[3, 3, 4, 3, 3]",2
1603,18335444.jpg,urban,"[3, 3, 3, 3, 3, 2]",2
1604,4133416192.jpg,urban,"[3, 4, 3, 3, 3, 3, 3, 3, 2, 3, 3]",2
1605,5945478653.jpg,animals,"[4, 4, 4, 4, 4]",3
1606,3708771811.jpg,nature,"[3, 3, 3, 3, 3]",2
1607,6162774639.jpg,nature,"[3, 4, 4, 3, 3, 3, 3, 3, 4, 3]",2
1608,6179617299.jpg,nature,"[2, 3, 5, 3, 3]",2
1609,8035579501.jpg,urban,"[3, 3, 2, 4, 3]",2
1610,3178864430.jpg,people,"[5, 4, 5, 4, 5, 4, 4, 5, 5, 5]",4
1611,3578721163.jpg,nature,"[3, 3, 5, 4, 3]",3
1612,5032036867.jpg,animals,"[3, 3, 4, 3, 3]",2
1613,8191762822.jpg,animals,"[4, 5, 4, 3, 4]",3
1614,6615856617.jpg,people,"[3, 3, 3, 3, 3]",2
1615,5922020174.jpg,animals,"[3, 4, 4, 4, 4, 4]",3
1616,3721076773.jpg,urban,"[3, 3, 3, 5, 3]",2
1617,3102022226.jpg,nature,"[3, 5, 3, 3, 2]",2
1618,2709357717.jpg,nature,"[3, 4, 3, 3, 3]",2
1619,3240387033.jpg,people,"[3, 3, 4, 2, 3]",2
1620,7982281677.jpg,animals,"[3, 3, 3, 2, 3]",2
1621,1393433908.jpg,nature,"[4, 4, 3, 3, 4]",3
1622,3775892550.jpg,animals,"[4, 4, 4, 3, 3, 3, 3, 3, 3, 3]",2
1623,2357759151.jpg,animals,"[5, 4, 5, 5, 5, 4]",4
1624,8037193936.jpg,urban,"[3, 3, 3, 3, 3]",2
1625,8399487379.jpg,urban,"[3, 3, 3, 3, 3]",2
1626,94987425.jpg,nature,"[3, 4, 3, 4, 3]",2
1627,2504052058.jpg,animals,"[4, 3, 4, 3, 4]",3
1628,4814556857.jpg,people,"[5, 3, 4, 4, 3]",3
1629,5362424860.jpg,urban,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
1630,3079297554.jpg,urban,"[3, 3, 3, 3, 3, 3, 3, 4, 4, 5]",2
1631,7519506156.jpg,urban,"[4, 4, 4, 4, 5]",3
1632,2720461233.jpg,urban,"[3, 3, 4, 3, 3]",2
1633,5373225144.jpg,urban,"[3, 3, 3, 4, 2, 3, 3, 3, 3, 3, 3, 3]",2
1634,494118044.jpg,animals,"[4, 4, 4, 4, 5, 4, 5, 4, 3, 4]",3
1635,3715072138.jpg,nature,"[4, 4, 3, 4, 3]",3
1636,6992729269.jpg,nature,"[4, 4, 3, 4, 3]",3
1637,29229779.jpg,animals,"[4, 4, 3, 4, 4]",3
1638,3509442265.jpg,urban,"[3, 3, 3, 3, 3]",2
1639,1573972319.jpg,nature,"[3, 2, 2, 2, 2, 2, 3, 3, 2, 2]",1
1640,6185036689.jpg,people,"[3, 4, 3, 3, 3]",2
1641,6999324084.jpg,nature,"[4, 4, 3, 3, 4]",3
1642,4828606804.jpg,nature,"[3, 4, 4, 4, 4]",3
1643,6496355073.jpg,urban,"[3, 4, 4, 4, 4, 4, 4, 4, 3, 5]",3
1644,672390907.jpg,nature,"[3, 3, 3, 3, 2]",2
1645,4942552805.jpg,nature,"[3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
1646,5849603121.jpg,urban,"[2, 4, 4, 4, 2]",2
1647,3520857841.jpg,nature,"[3, 3, 3, 3, 3]",2
1648,7574459006.jpg,people,"[3, 3, 2, 3, 2]",2
1649,6811619408.jpg,animals,"[4, 2, 5, 4, 3]",3
1650,5242859788.jpg,people,"[2, 2, 2, 3, 3]",1
1651,5601096601.jpg,animals,"[3, 4, 4, 3, 3]",2
1652,4177373397.jpg,nature,"[3, 3, 3, 4, 4]",2
1653,4512486679.jpg,nature,"[4, 2, 3, 3, 3]",2
1654,5174404777.jpg,urban,"[3, 3, 3, 3, 3, 3]",2
1655,4147884721.jpg,urban,"[3, 3, 3, 3, 2]",2
1656,5607837080.jpg,nature,"[3, 3, 3, 3, 3]",2
1657,3602449894.jpg,nature,"[4, 3, 4, 3, 4]",3
1658,4392285124.jpg,urban,"[4, 3, 4, 4, 4]",3
1659,3454520324.jpg,nature,"[4, 3, 3, 4, 3]",2
1660,4208243439.jpg,animals,"[3, 3, 3, 3, 2, 3]",2
1661,5320091546.jpg,urban,"[4, 5, 3, 5, 4, 5]",3
1662,5878324896.jpg,urban,"[3, 3, 3, 3, 3]",2
1663,7167170226.jpg,nature,"[3, 3, 3, 3, 3, 3, 3, 3, 4, 3]",2
1664,5212412420.jpg,people,"[4, 3, 3, 3, 3]",2
1665,7527061546.jpg,nature,"[4, 3, 3, 4, 4]",3
1666,397768296.jpg,animals,"[3, 4, 3, 3, 3]",2
1667,8233216426.jpg,nature,"[5, 4, 4, 4, 4, 3, 3, 2, 4, 4, 3, 4, 4, 4, 4]",3
1668,3510860583.jpg,animals,"[2, 4, 3, 3, 4]",2
1669,4457895549.jpg,nature,"[3, 3, 3, 3, 3]",2
1670,7576927462.jpg,animals,"[4, 4, 4, 4, 5]",3
1671,37143960.jpg,urban,"[3, 3, 3, 3, 3]",2
1672,267606410.jpg,urban,"[3, 4, 3, 3, 4]",2
1673,2230003837.jpg,animals,"[4, 4, 5, 4, 4]",3
1674,3034482012.jpg,people,"[3, 3, 3, 3, 2]",2
1675,6669063873.jpg,people,"[4, 4, 5, 4, 5]",3
1676,2659403170.jpg,nature,"[4, 3, 3, 4, 2, 3, 3, 3, 3, 4]",2
1677,3806293159.jpg,nature,"[3, 3, 4, 4, 3, 3, 3, 3, 3, 3]",2
1678,30428980.jpg,nature,"[3, 3, 3, 3, 3]",2
1679,8142793314.jpg,urban,"[3, 3, 3, 3, 3]",2
1680,8467430255.jpg,nature,"[3, 3, 3, 2, 3]",2
1681,5542501965.jpg,animals,"[3, 3, 3, 1, 3, 4, 3, 3, 4, 3]",2
1682,5837015193.jpg,urban,"[5, 4, 5, 5, 4, 4, 4, 4, 5, 4]",3
1683,1083236365.jpg,urban,"[4, 3, 3, 4, 4]",3
1684,2354677496.jpg,animals,"[4, 3, 3, 5, 4, 3]",3
1685,6348770473.jpg,animals,"[3, 3, 2, 4, 3]",2
1686,6759446915.jpg,people,"[5, 4, 4, 4, 3]",3
1687,8255568092.jpg,animals,"[3, 3, 3, 3, 3]",2
1688,6426816171.jpg,nature,"[3, 4, 3, 3, 4]",2
1689,6397014349.jpg,nature,"[5, 5, 5, 5, 4]",4
1690,6953057353.jpg,nature,"[2, 3, 3, 3, 3]",2
1691,6015298510.jpg,animals,"[4, 3, 3, 3, 4]",2
1692,8119453433.jpg,urban,"[3, 2, 3, 3, 3]",2
1693,5097004698.jpg,animals,"[3, 3, 3, 3, 3]",2
1694,3954868183.jpg,urban,"[4, 3, 3, 3, 3]",2
1695,5584430423.jpg,nature,"[4, 4, 1, 2, 1]",1
1696,7222304022.jpg,people,"[3, 2, 4, 4, 3]",2
1697,4138775987.jpg,animals,"[3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 2]",2
1698,8201688309.jpg,nature,"[4, 4, 4, 4, 5, 4, 4, 5, 4, 5]",3
1699,7853730710.jpg,animals,"[4, 3, 4, 4, 4]",3
1700,5213041970.jpg,urban,"[3, 4, 3, 3, 3, 3]",2
1701,3354708485.jpg,urban,"[3, 2, 2, 3, 3]",2
1702,18711637.jpg,people,"[3, 3, 4, 3, 4]",2
1703,270244042.jpg,nature,"[4, 3, 4, 4, 3, 3, 4, 4, 4, 3]",3
1704,5694887942.jpg,people,"[4, 4, 4, 4, 4]",3
1705,2233767467.jpg,animals,"[4, 3, 4, 3, 3]",2
1706,106847924.jpg,nature,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
1707,4622547306.jpg,nature,"[3, 4, 4, 3, 3]",2
1708,8339067060.jpg,urban,"[5, 5, 4, 4, 5, 4]",3
1709,4462934537.jpg,urban,"[2, 2, 1, 1, 2, 2]",1
1710,74103099.jpg,nature,"[3, 3, 3, 3, 3]",2
1711,5893043556.jpg,animals,"[3, 3, 3, 4, 3]",2
1712,2215343914.jpg,urban,"[4, 4, 4, 4, 3]",3
1713,5367958662.jpg,people,"[3, 3, 3, 3, 3]",2
1714,6321678485.jpg,people,"[4, 4, 4, 4, 4, 3, 4, 4, 4, 4]",3
1715,6392668779.jpg,people,"[3, 2, 2, 3, 2]",1
1716,193874852.jpg,nature,"[3, 3, 3, 3, 3]",2
1717,7193197646.jpg,people,"[5, 5, 4, 4, 4]",3
1718,3398901520.jpg,animals,"[3, 4, 3, 3, 4]",2
1719,2698240918.jpg,people,"[2, 1, 1, 1, 1]",0
1720,3798154872.jpg,people,"[4, 2, 2, 3, 2]",2
1721,6078207550.jpg,animals,"[3, 4, 4, 5, 4]",3
1722,4992505232.jpg,urban,"[5, 4, 5, 4, 4, 5]",3
1723,7325511822.jpg,animals,"[4, 4, 5, 4, 4]",3
1724,8127222453.jpg,nature,"[3, 3, 3, 2, 3]",2
1725,5831727854.jpg,nature,"[3, 3, 4, 3, 3]",2
1726,5097902450.jpg,nature,"[4, 3, 3, 3, 3]",2
1727,444851230.jpg,urban,"[3, 3, 3, 3, 3]",2
1728,7380716390.jpg,people,"[5, 4, 4, 4, 4, 3, 4, 4, 5, 4]",3
1729,7735398462.jpg,nature,"[3, 3, 3, 3, 2]",2
1730,7180834208.jpg,people,"[3, 3, 2, 4, 3]",2
1731,5673968588.jpg,animals,"[3, 4, 3, 4, 2]",2
1732,8315668822.jpg,animals,"[3, 4, 3, 3, 4]",2
1733,7970151834.jpg,urban,"[3, 3, 3, 3, 3]",2
1734,2684465429.jpg,animals,"[3, 3, 3, 3, 3, 3]",2
1735,8083561956.jpg,animals,"[4, 3, 4, 4, 3]",3
1736,340265626.jpg,nature,"[3, 3, 4, 3, 3]",2
1737,3966637670.jpg,nature,"[2, 2, 1, 2, 2, 1]",1
1738,3693555339.jpg,animals,"[4, 3, 5, 4, 3, 5, 4, 4, 4, 4, 4, 4]",3
1739,3897384807.jpg,animals,"[3, 4, 3, 3, 3]",2
1740,4387770802.jpg,people,"[3, 4, 3, 4, 3]",2
1741,2542682106.jpg,people,"[3, 3, 3, 3, 3]",2
1742,3687485574.jpg,animals,"[5, 4, 5, 4, 5, 4, 4]",3
1743,5421715250.jpg,people,"[4, 4, 4, 4, 4]",3
1744,4977413762.jpg,nature,"[3, 3, 3, 3, 4]",2
1745,5544095553.jpg,animals,"[4, 3, 4, 3, 3, 4, 3, 3, 3, 3]",2
1746,3967328897.jpg,nature,"[2, 2, 2, 2, 4]",1
1747,1183398268.jpg,urban,"[4, 4, 4, 4, 4]",3
1748,5255711727.jpg,nature,"[3, 3, 3, 3, 3, 3, 3, 3, 2, 3]",2
1749,2488100923.jpg,people,"[4, 3, 4, 4, 3]",3
1750,2546553161.jpg,urban,"[4, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3]",2
1751,3797656350.jpg,nature,"[3, 4, 3, 4, 5, 4, 4, 4, 4, 4, 4, 3, 5, 4, 4]",3
1752,3582041899.jpg,nature,"[3, 3, 4, 3, 3]",2
1753,5298705467.jpg,nature,"[4, 4, 4, 3, 3]",3
1754,3633543839.jpg,animals,"[4, 4, 3, 4, 3, 3, 3, 4, 3, 4]",3
1755,6967256722.jpg,people,"[4, 4, 4, 4, 4]",3
1756,5305044850.jpg,people,"[3, 3, 3, 3, 3]",2
1757,6787184980.jpg,animals,"[3, 4, 4, 4, 4]",3
1758,8321347439.jpg,nature,"[3, 4, 4, 5, 4, 4, 4, 4, 4, 3]",3
1759,5762908427.jpg,animals,"[4, 4, 5, 5, 5]",4
1760,7801115042.jpg,nature,"[3, 2, 3, 3, 3]",2
1761,6924899606.jpg,animals,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
1762,5287572185.jpg,animals,"[4, 4, 4, 3, 4, 4]",3
1763,715120234.jpg,nature,"[2, 2, 3, 3, 2]",1
1764,5977316322.jpg,nature,"[2, 3, 4, 3, 3]",2
1765,8416853910.jpg,urban,"[3, 3, 2, 3, 3, 2]",2
1766,3603542312.jpg,nature,"[3, 3, 3, 3, 3]",2
1767,3716581243.jpg,animals,"[3, 3, 4, 3, 3]",2
1768,4345096349.jpg,animals,"[3, 4, 3, 5, 3]",3
1769,3207571173.jpg,animals,"[4, 4, 3, 3, 3, 3]",2
1770,5110512092.jpg,nature,"[3, 3, 3, 3, 3]",2
1771,4294548335.jpg,nature,"[2, 3, 2, 3, 3]",2
1772,4858985572.jpg,people,"[3, 3, 3, 3, 3]",2
1773,7669481798.jpg,animals,"[4, 3, 3, 4, 4]",3
1774,4304867405.jpg,people,"[4, 3, 4, 4, 4]",3
1775,4921283609.jpg,animals,"[3, 3, 4, 3, 4]",2
1776,5815554402.jpg,nature,"[2, 2, 4, 4, 4]",2
1777,4101267314.jpg,urban,"[4, 3, 3, 4, 3]",2
1778,3457783802.jpg,urban,"[4, 3, 3, 3, 2, 4]",2
1779,1351784503.jpg,nature,"[3, 3, 3, 3, 4]",2
1780,4519088620.jpg,urban,"[4, 4, 3, 3, 3]",2
1781,3549310737.jpg,urban,"[4, 3, 5, 5, 3]",3
1782,2924858529.jpg,animals,"[3, 2, 2, 4, 5, 3, 3]",2
1783,8066846718.jpg,people,"[4, 4, 3, 4, 3]",3
1784,2787004243.jpg,urban,"[4, 3, 3, 3, 4, 3, 3, 3, 3, 3]",2
1785,4559687387.jpg,animals,"[4, 3, 4, 4, 4]",3
1786,6751040299.jpg,people,"[2, 4, 4, 4, 4]",3
1787,6046053119.jpg,nature,"[4, 3, 4, 4, 3]",3
1788,7023421827.jpg,urban,"[3, 3, 3, 2, 3]",2
1789,7557059116.jpg,animals,"[4, 4, 3, 3, 3, 3]",2
1790,6278765815.jpg,urban,"[4, 4, 3, 4, 4, 3]",3
1791,55109059.jpg,animals,"[3, 4, 4, 4, 4, 4, 4, 3, 4, 4]",3
1792,4108236795.jpg,urban,"[3, 4, 4, 4, 3]",3
1793,3086132328.jpg,animals,"[3, 4, 3, 3, 3, 3, 4, 4, 3, 3, 4]",2
1794,6134302265.jpg,urban,"[3, 3, 3, 4, 4, 4]",3
1795,8188827954.jpg,people,"[4, 4, 4, 3, 3, 4, 4, 3, 3, 3]",3
1796,7224743530.jpg,urban,"[2, 4, 3, 4, 3]",2
1797,3563502958.jpg,nature,"[2, 3, 4, 3, 3]",2
1798,6932014001.jpg,people,"[4, 4, 5, 5, 5]",4
1799,5592674524.jpg,nature,"[3, 3, 3, 3, 3]",2
1800,8005264300.jpg,people,"[3, 3, 3, 3, 3]",2
1801,4287571207.jpg,urban,"[3, 3, 3, 3, 3]",2
1802,3090457505.jpg,nature,"[4, 4, 5, 4, 5, 5, 5, 5, 4, 4]",3
1803,5449444343.jpg,animals,"[3, 3, 3, 2, 3, 3, 3]",2
1804,8179123666.jpg,animals,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3
1805,3397188361.jpg,nature,"[3, 3, 3, 3, 5]",2
1806,937631.jpg,nature,"[3, 1, 3, 3, 1]",1
1807,6640295715.jpg,nature,"[3, 3, 4, 3, 4, 3, 5, 4, 5, 4]",3
1808,6553302843.jpg,nature,"[4, 3, 3, 5, 4]",3
1809,6864591282.jpg,animals,"[4, 4, 4, 3, 4]",3
1810,82559397.jpg,nature,"[3, 3, 3, 3, 4]",2
1811,2812227078.jpg,nature,"[3, 3, 2, 3, 3]",2
1812,3574444938.jpg,people,"[3, 3, 3, 3, 3]",2
1813,6176839796.jpg,nature,"[5, 5, 4, 3, 5]",3
1814,479753940.jpg,people,"[3, 3, 3, 3, 2]",2
1815,2269544041.jpg,urban,"[5, 5, 4, 4, 5]",4
1816,11630216.jpg,nature,"[3, 3, 2, 3, 3]",2
1817,4032362658.jpg,people,"[4, 3, 4, 3, 4]",3
1818,6796948685.jpg,urban,"[3, 3, 3, 3, 3]",2
1819,5828805533.jpg,urban,"[4, 4, 3, 3, 4]",3
1820,8521805788.jpg,nature,"[3, 4, 3, 3, 3]",2
1821,4339942623.jpg,nature,"[3, 3, 2, 4, 3]",2
1822,3349631542.jpg,nature,"[3, 2, 2, 3, 2]",1
1823,87851022.jpg,urban,"[4, 3, 4, 4, 3, 5, 2, 3, 3, 3, 4, 4]",3
1824,8059703389.jpg,animals,"[5, 4, 4, 4, 4, 4]",3
1825,6266198557.jpg,people,"[3, 3, 3, 3, 3]",2
1826,8064355077.jpg,urban,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",1
1827,4221627657.jpg,people,"[4, 4, 4, 4, 4, 4, 3, 5, 5, 5]",3
1828,5583289354.jpg,animals,"[4, 4, 4, 3, 3]",3
1829,8548057127.jpg,people,"[5, 3, 4, 3, 4]",3
1830,5605931221.jpg,nature,"[5, 3, 4, 3, 3]",3
1831,580259441.jpg,people,"[3, 3, 3, 2, 3]",2
1832,1449850899.jpg,people,"[3, 3, 4, 3, 3]",2
1833,534806920.jpg,people,"[4, 5, 3, 4, 4]",3
1834,212646287.jpg,nature,"[3, 3, 3, 4, 3]",2
1835,8388085639.jpg,people,"[4, 2, 3, 3, 4]",2
1836,5283833380.jpg,nature,"[3, 4, 3, 4, 3]",2
1837,2622658311.jpg,animals,"[4, 3, 4, 3, 3]",2
1838,7171133173.jpg,people,"[4, 5, 4, 5, 5]",4
1839,6987863185.jpg,people,"[4, 3, 3, 3, 3]",2
1840,4102121253.jpg,urban,"[3, 3, 3, 3, 3, 2, 2, 2, 3, 4, 3]",2
1841,5988258201.jpg,urban,"[5, 4, 4, 3, 5]",3
1842,2944576841.jpg,urban,"[3, 4, 4, 4, 3]",3
1843,6829678767.jpg,nature,"[4, 4, 5, 5, 3, 4, 5, 4, 5, 4]",3
1844,8259539404.jpg,urban,"[3, 3, 3, 3, 3, 3]",2
1845,440467286.jpg,urban,"[2, 3, 5, 3, 5]",3
1846,8545418728.jpg,urban,"[3, 3, 3, 3, 3]",2
1847,15456736.jpg,nature,"[3, 3, 3, 3, 3]",2
1848,5864195780.jpg,nature,"[4, 4, 4, 3, 3]",3
1849,6922391855.jpg,nature,"[3, 3, 3, 3, 3]",2
1850,4552325782.jpg,animals,"[4, 4, 3, 5, 4]",3
1851,3066536215.jpg,people,"[3, 3, 3, 3, 3]",2
1852,3664048935.jpg,nature,"[3, 3, 4, 4, 4]",3
1853,1328402515.jpg,nature,"[3, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4]",3
1854,6030992188.jpg,urban,"[3, 4, 3, 4, 4]",3
1855,4510796679.jpg,animals,"[3, 3, 4, 3, 4]",2
1856,6042853777.jpg,people,"[4, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2
1857,2886657218.jpg,animals,"[3, 3, 3, 3, 3]",2
1858,5679193620.jpg,nature,"[3, 3, 3, 3, 3]",2
1859,3522448705.jpg,urban,"[3, 3, 3, 4, 2]",2
1860,8085765491.jpg,urban,"[3, 3, 3, 3, 3]",2
1861,8500730228.jpg,nature,"[3, 4, 5, 3, 4]",3
1862,4179106302.jpg,urban,"[2, 3, 3, 3, 3]",2
1863,6211722303.jpg,nature,"[5, 5, 5, 5, 4, 4, 5, 5, 5, 4]",4
1864,8450875911.jpg,nature,"[2, 3, 4, 3, 3, 2, 2, 4, 5, 3]",2
1865,5918578799.jpg,nature,"[3, 3, 3, 3, 4]",2
1866,339655431.jpg,nature,"[3, 3, 3, 4, 3]",2
1867,3783158711.jpg,nature,"[3, 4, 3, 4, 3]",2
1868,6824678813.jpg,people,"[5, 4, 4, 4, 4]",3
1869,2594503179.jpg,animals,"[3, 4, 3, 4, 4]",3
1870,2153043910.jpg,nature,"[2, 3, 3, 3, 3]",2
1871,4258858283.jpg,people,"[2, 3, 3, 3, 3]",2
1872,6800541023.jpg,urban,"[2, 3, 2, 2, 1, 2]",1
1873,4298565942.jpg,animals,"[2, 3, 3, 2, 3]",2
1874,6148176471.jpg,animals,"[4, 4, 4, 4, 3]",3
1875,2578203825.jpg,animals,"[5, 4, 5, 5, 4]",4
1876,7495444938.jpg,animals,"[4, 4, 4, 3, 4]",3
1877,3828927983.jpg,urban,"[4, 4, 3, 4, 4, 4, 4, 3, 3, 3]",3
1878,8407699765.jpg,animals,"[3, 4, 3, 4, 4, 3, 3, 4, 4, 3, 3]",2
1879,180613732.jpg,nature,"[3, 3, 3, 2, 2]",2
1880,402111485.jpg,nature,"[3, 3, 3, 3, 4]",2
1881,2235550055.jpg,people,"[4, 3, 4, 4, 4]",3
1882,6062161388.jpg,urban,"[2, 2, 3, 3, 3, 4]",2
1883,284668831.jpg,animals,"[3, 3, 3, 3, 3]",2
1884,180984723.jpg,animals,"[3, 3, 2, 3, 5, 3]",2
1885,2957334954.jpg,nature,"[3, 5, 3, 3, 3]",2
1886,1303199578.jpg,people,"[3, 4, 4, 4, 4]",3
1887,537687775.jpg,urban,"[4, 5, 4, 3, 4, 5]",3
1888,154087394.jpg,nature,"[3, 3, 3, 3, 4]",2
1889,7478150130.jpg,nature,"[4, 4, 3, 4, 5, 4, 5, 4, 4, 3]",3
1890,2548824006.jpg,animals,"[4, 3, 4, 3, 4]",3
1891,2597494532.jpg,urban,"[3, 3, 3, 3, 3]",2
1892,6354973971.jpg,people,"[5, 3, 4, 3, 5]",3
1893,8106416486.jpg,nature,"[3, 3, 3, 3, 4]",2
1894,2180174368.jpg,urban,"[3, 3, 2, 3, 2]",2
1895,8362751623.jpg,urban,"[3, 3, 3, 4, 3]",2
1896,8466357701.jpg,animals,"[5, 3, 5, 3, 4]",3
1897,2806295347.jpg,animals,"[4, 3, 3, 4, 3, 4]",3
1898,437691281.jpg,nature,"[4, 4, 3, 4, 3]",3
1899,453216433.jpg,urban,"[3, 3, 3, 3, 3]",2
1900,5133310627.jpg,nature,"[3, 3, 3, 3, 3]",2
1901,3465626576.jpg,animals,"[4, 4, 3, 4, 3, 3, 4, 4, 4, 4]",3
1902,262893197.jpg,nature,"[3, 4, 3, 3, 3]",2
1903,5971344546.jpg,people,"[3, 4, 4, 3, 3]",2
1904,5895502236.jpg,nature,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 2]",2
1905,8486710431.jpg,animals,"[3, 4, 4, 4, 3]",3
1906,2334685730.jpg,people,"[1, 1, 2, 1, 2]",0
1907,3619765817.jpg,nature,"[3, 3, 3, 3, 4]",2
